,preco,quartos,area,zona,tipo
3239,2500.0,3.0,200.0,leste,Casa
3240,11000.0,3.0,200.0,leste,Casa
3241,3999.0,3.0,200.0,leste,Casa
3242,2800.0,3.0,200.0,leste,Casa
3243,1700.0,3.0,200.0,leste,Casa
3244,6500.0,4.0,200.0,leste,Casa
3245,4802.0,3.0,200.0,oeste,Casa
3246,7500.0,3.0,200.0,oeste,Casa
3247,3200.0,3.0,200.0,oeste,Casa
3248,4800.0,3.0,200.0,oeste,Casa
3249,3700.0,3.0,200.0,oeste,Apartamento
3250,3750.0,6.0,200.0,oeste,Casa
3251,7250.0,3.0,200.0,oeste,Casa
3252,6750.0,4.0,200.0,oeste,Casa
3254,5350.0,3.0,200.0,oeste,Apartamento
3256,6750.0,3.0,200.0,oeste,Casa
3257,2570.0,3.0,200.0,oeste,Casa
3258,2500.0,3.0,200.0,oeste,Casa
3259,4000.0,4.0,200.0,oeste,Apartamento
3260,4000.0,3.0,200.0,oeste,Casa
3261,5000.0,2.0,200.0,oeste,Casa
3262,5500.0,3.0,200.0,oeste,Casa
3263,3500.0,3.0,200.0,oeste,Casa
3264,3365.0,3.0,200.0,oeste,Casa
3266,6300.0,3.0,201.0,sul,Apartamento
3267,6300.0,3.0,202.0,sul,Apartamento
3268,5320.0,3.0,202.0,oeste,Apartamento
3269,9000.0,3.0,203.0,sul,Apartamento
3270,7970.0,5.0,203.0,sul,Casa
3271,4000.0,3.0,204.0,norte,Apartamento
3272,3960.0,4.0,204.0,oeste,Apartamento
3273,8000.0,3.0,205.0,sul,Apartamento
3274,2790.0,3.0,208.0,leste,Casa
3275,6500.0,4.0,208.0,oeste,Apartamento
3276,5500.0,3.0,209.0,sul,Apartamento
3277,5900.0,4.0,209.0,norte,Casa
3278,5812.0,3.0,210.0,sul,Casa
3280,7200.0,3.0,210.0,sul,Apartamento
3281,4900.0,3.0,210.0,sul,Casa
3282,4000.0,3.0,210.0,norte,Casa
3283,10500.0,3.0,210.0,norte,Casa
3284,3900.0,3.0,210.0,leste,Casa
3285,2400.0,3.0,210.0,leste,Casa
3286,3300.0,3.0,210.0,leste,Casa
3287,8440.0,4.0,210.0,oeste,Casa
3288,3200.0,4.0,210.0,oeste,Casa
3289,4800.0,3.0,211.0,norte,Casa
3290,3000.0,3.0,211.0,oeste,Casa
3291,3400.0,3.0,211.0,oeste,Apartamento
3292,6310.0,4.0,212.0,oeste,Apartamento
3293,12660.0,4.0,212.0,oeste,Apartamento
3294,5400.0,3.0,212.0,oeste,Apartamento
3295,5470.0,3.0,212.0,oeste,Casa
3296,9060.0,4.0,213.0,sul,Apartamento
3297,4720.0,4.0,213.0,norte,Apartamento
3298,4500.0,3.0,213.0,oeste,Apartamento
3299,6400.0,3.0,213.0,oeste,Apartamento
3300,9000.0,4.0,215.0,sul,Apartamento
3301,10897.0,4.0,215.0,sul,Apartamento
3303,8000.0,3.0,215.0,oeste,Apartamento
3304,2590.0,3.0,216.0,leste,Apartamento
3305,6525.0,4.0,217.0,sul,Apartamento
3306,4000.0,3.0,217.0,norte,Casa
3307,9290.0,3.0,217.0,norte,Casa
3308,7200.0,2.0,218.0,norte,Apartamento
3309,4800.0,4.0,219.0,norte,Apartamento
3310,7200.0,3.0,220.0,sul,Apartamento
3311,5000.0,4.0,220.0,sul,Casa
3312,4599.0,3.0,220.0,sul,Apartamento
3313,11380.0,2.0,220.0,sul,Apartamento
3315,13500.0,4.0,220.0,sul,Apartamento
3316,5000.0,4.0,220.0,norte,Casa
3317,4840.0,3.0,220.0,norte,Casa
3318,5500.0,2.0,220.0,norte,Apartamento
3319,2990.0,2.0,220.0,norte,Casa
3320,6700.0,4.0,220.0,leste,Casa
3321,4500.0,5.0,220.0,leste,Casa
3322,3000.0,3.0,220.0,leste,Casa
3323,4800.0,3.0,220.0,leste,Casa
3324,3900.0,4.0,220.0,leste,Apartamento
3325,2500.0,2.0,220.0,leste,Casa
3326,3407.0,4.0,220.0,oeste,Casa
3327,7000.0,4.0,220.0,oeste,Casa
3328,12000.0,4.0,220.0,oeste,Casa
3329,10000.0,4.0,220.0,oeste,Apartamento
3332,3880.0,4.0,224.0,sul,Apartamento
3333,4880.0,3.0,225.0,sul,Casa
3334,3800.0,3.0,225.0,norte,Casa
3335,3500.0,5.0,225.0,leste,Casa
3336,4935.0,3.0,225.0,leste,Casa
3338,3500.0,5.0,225.0,leste,Casa
3339,8000.0,3.0,225.0,oeste,Apartamento
3340,8850.0,3.0,225.0,oeste,Casa
3341,4840.0,3.0,226.0,leste,Casa
3342,12660.0,4.0,227.0,sul,Apartamento
3343,4100.0,5.0,228.0,sul,Casa
3344,12500.0,4.0,228.0,sul,Apartamento
3345,3900.0,3.0,228.0,leste,Casa
3346,8500.0,3.0,229.0,oeste,Casa
3347,4900.0,3.0,230.0,sul,Casa
3348,5500.0,6.0,230.0,sul,Casa
3349,10310.0,3.0,230.0,sul,Apartamento
3350,6679.0,3.0,230.0,norte,Casa
3351,6000.0,4.0,230.0,norte,Casa
3352,4500.0,4.0,230.0,norte,Casa
3353,3500.0,5.0,230.0,leste,Casa
3355,10000.0,4.0,230.0,oeste,Apartamento
3356,9729.0,4.0,230.0,oeste,Casa
3357,4000.0,3.0,232.0,sul,Casa
3358,3440.0,5.0,232.0,sul,Casa
3359,5000.0,3.0,232.0,norte,Casa
3360,13170.0,3.0,232.0,oeste,Casa
3361,6990.0,5.0,233.0,sul,Casa
3362,4650.0,2.0,233.0,norte,Casa
3363,4500.0,4.0,233.0,norte,Apartamento
3364,3387.0,4.0,233.0,leste,Apartamento
3365,13600.0,4.0,235.0,sul,Apartamento
3366,9900.0,4.0,237.0,sul,Apartamento
3367,8000.0,6.0,239.0,sul,Casa
3368,5000.0,4.0,240.0,sul,Casa
3369,7500.0,3.0,240.0,sul,Casa
3370,4000.0,3.0,240.0,sul,Casa
3371,5250.0,5.0,240.0,sul,Casa
3372,4875.0,3.0,240.0,sul,Casa
3373,5000.0,4.0,240.0,norte,Casa
3374,3000.0,2.0,240.0,norte,Casa
3375,5000.0,4.0,240.0,norte,Casa
3376,8160.0,3.0,240.0,norte,Casa
3377,3936.0,3.0,240.0,norte,Casa
3378,3000.0,4.0,240.0,norte,Apartamento
3379,1600.0,2.0,240.0,norte,Casa
3380,5500.0,4.0,240.0,norte,Apartamento
3381,6600.0,3.0,240.0,leste,Casa
3382,4000.0,3.0,240.0,leste,Casa
3383,3872.0,3.0,240.0,leste,Casa
3384,6131.0,5.0,240.0,leste,Casa
3385,4000.0,3.0,240.0,leste,Casa
3386,5200.0,3.0,240.0,leste,Casa
3387,2752.0,3.0,240.0,leste,Casa
3388,4240.0,4.0,240.0,leste,Casa
3389,7000.0,5.0,240.0,oeste,Casa
3390,4087.0,3.0,240.0,oeste,Casa
3391,8000.0,3.0,240.0,oeste,Apartamento
3392,6900.0,4.0,240.0,oeste,Casa
3393,10000.0,4.0,240.0,oeste,Apartamento
3394,7145.0,3.0,240.0,oeste,Casa
3396,8600.0,3.0,242.0,sul,Apartamento
3397,1800.0,2.0,242.0,norte,Casa
3399,7250.0,3.0,245.0,oeste,Casa
3400,10990.0,4.0,245.0,oeste,Casa
3401,5720.0,4.0,245.0,oeste,Apartamento
3402,5500.0,3.0,245.0,oeste,Apartamento
3404,5600.0,4.0,248.0,leste,Apartamento
3405,13000.0,4.0,250.0,sul,Casa
3407,6000.0,4.0,250.0,sul,Casa
3408,3752.0,2.0,250.0,sul,Casa
3409,7000.0,5.0,250.0,sul,Casa
3410,6100.0,5.0,250.0,norte,Casa
3411,3000.0,3.0,250.0,norte,Casa
3412,4810.0,3.0,250.0,norte,Casa
3413,3100.0,4.0,250.0,norte,Casa
3414,4000.0,3.0,250.0,leste,Casa
3415,5150.0,4.0,250.0,leste,Casa
3416,5100.0,4.0,250.0,leste,Casa
3417,3190.0,3.0,250.0,leste,Casa
3418,2920.0,3.0,250.0,leste,Casa
3419,4875.0,3.0,250.0,leste,Casa
3420,3980.0,3.0,250.0,leste,Casa
3421,4000.0,3.0,250.0,leste,Casa
3422,2830.0,3.0,250.0,leste,Casa
3423,2500.0,3.0,250.0,leste,Casa
3424,1600.0,3.0,250.0,leste,Apartamento
3425,3230.0,5.0,250.0,leste,Casa
3426,6000.0,1.0,250.0,leste,Casa
3427,3600.0,3.0,250.0,leste,Casa
3428,3450.0,3.0,250.0,leste,Casa
3429,980.0,1.0,250.0,leste,Casa
3430,3300.0,4.0,250.0,oeste,Casa
3431,4125.0,3.0,250.0,oeste,Casa
3432,4600.0,4.0,250.0,oeste,Apartamento
3433,3600.0,3.0,250.0,oeste,Casa
3434,6000.0,4.0,250.0,oeste,Casa
3435,7400.0,4.0,250.0,oeste,Apartamento
3436,1100.0,2.0,250.0,oeste,Apartamento
3438,7000.0,3.0,250.0,oeste,Casa
3439,8000.0,3.0,253.0,sul,Apartamento
3440,5482.0,4.0,253.0,oeste,Apartamento
3441,7597.0,5.0,254.0,sul,Apartamento
3442,8160.0,3.0,254.0,sul,Casa
3443,4125.0,3.0,254.0,sul,Casa
3444,2700.0,4.0,255.0,leste,Apartamento
3445,12000.0,3.0,256.0,sul,Apartamento
3446,3010.0,3.0,256.0,leste,Casa
3447,5500.0,4.0,256.0,oeste,Apartamento
3448,3900.0,3.0,257.0,sul,Casa
3449,5250.0,4.0,257.0,sul,Apartamento
3450,6330.0,4.0,257.0,norte,Apartamento
3451,5500.0,4.0,257.0,oeste,Apartamento
3452,6000.0,3.0,258.0,norte,Casa
3454,7820.0,3.0,259.0,sul,Apartamento
3455,3800.0,3.0,259.0,norte,Casa
3456,7440.0,3.0,259.0,leste,Casa
3458,6500.0,4.0,260.0,sul,Apartamento
3459,11250.0,4.0,260.0,sul,Casa
3460,9000.0,4.0,260.0,sul,Apartamento
3462,9000.0,4.0,260.0,sul,Apartamento
3463,5000.0,3.0,260.0,norte,Casa
3464,6620.0,3.0,260.0,leste,Casa
3465,7267.0,4.0,260.0,oeste,Apartamento
3466,10990.0,3.0,262.0,sul,Casa
3467,5999.0,4.0,264.0,sul,Casa
3468,12000.0,4.0,264.0,norte,Apartamento
3469,4000.0,4.0,264.0,leste,Casa
3470,6130.0,5.0,264.0,oeste,Casa
3471,11250.0,4.0,264.0,oeste,Casa
3472,5500.0,4.0,265.0,norte,Apartamento
3473,4000.0,3.0,265.0,leste,Casa
3474,5080.0,5.0,266.0,leste,Casa
3475,12000.0,3.0,269.0,oeste,Casa
3477,6000.0,4.0,270.0,sul,Casa
3478,9000.0,4.0,270.0,sul,Casa
3479,5722.0,3.0,270.0,norte,Casa
3480,6500.0,3.0,270.0,norte,Casa
3481,5000.0,3.0,270.0,norte,Casa
3482,4200.0,4.0,270.0,leste,Casa
3483,3700.0,3.0,270.0,leste,Casa
3484,10780.0,4.0,270.0,oeste,Apartamento
3485,3000.0,4.0,270.0,oeste,Casa
3486,4000.0,4.0,270.0,oeste,Casa
3487,9000.0,4.0,272.0,sul,Apartamento
3488,6400.0,4.0,272.0,norte,Apartamento
3489,7526.0,4.0,274.0,norte,Casa
3490,3900.0,3.0,277.0,oeste,Casa
3491,6500.0,3.0,279.0,norte,Casa
3492,4628.0,2.0,280.0,sul,Casa
3493,3050.0,3.0,280.0,sul,Casa
3494,11250.0,4.0,280.0,sul,Casa
3495,6780.0,4.0,280.0,sul,Casa
3496,11160.0,3.0,280.0,sul,Apartamento
3497,6596.0,3.0,280.0,sul,Casa
3498,5800.0,3.0,280.0,sul,Casa
3499,12500.0,6.0,280.0,sul,Casa
3500,7200.0,3.0,280.0,sul,Apartamento
3502,9140.0,3.0,280.0,norte,Casa
3503,4070.0,4.0,280.0,norte,Casa
3504,12000.0,3.0,280.0,leste,Casa
3505,4200.0,4.0,280.0,oeste,Casa
3506,5980.0,4.0,280.0,oeste,Casa
3507,4900.0,3.0,280.0,oeste,Casa
3508,8175.0,4.0,280.0,oeste,Apartamento
3509,5470.0,4.0,280.0,oeste,Apartamento
3510,12000.0,4.0,280.0,oeste,Casa
3512,6562.0,3.0,281.0,norte,Casa
3513,3680.0,3.0,285.0,sul,Apartamento
3514,3500.0,2.0,286.0,norte,Casa
3515,6750.0,3.0,288.0,norte,Casa
3516,10478.0,5.0,290.0,sul,Casa
3517,3960.0,3.0,290.0,leste,Casa
3518,4500.0,3.0,290.0,leste,Casa
3519,7500.0,3.0,290.0,oeste,Casa
3520,8250.0,4.0,290.0,oeste,Apartamento
3521,8720.0,4.0,290.0,oeste,Casa
3523,9000.0,4.0,291.0,oeste,Apartamento
3524,9000.0,3.0,295.0,sul,Apartamento
3525,10030.0,4.0,295.0,sul,Casa
3526,5625.0,4.0,296.0,oeste,Apartamento
3527,10000.0,4.0,297.0,sul,Apartamento
3529,10000.0,4.0,298.0,norte,Casa
3530,3500.0,5.0,298.0,leste,Casa
3531,8250.0,3.0,299.0,norte,Casa
3533,4675.0,2.0,300.0,sul,Casa
3534,5900.0,3.0,300.0,sul,Casa
3535,5200.0,5.0,300.0,sul,Casa
3536,5100.0,4.0,300.0,sul,Casa
3537,7732.0,4.0,300.0,sul,Casa
3538,10880.0,4.0,300.0,sul,Apartamento
3539,11140.0,4.0,300.0,sul,Casa
3540,3539.0,3.0,300.0,sul,Apartamento
3541,5000.0,4.0,300.0,sul,Casa
3542,6420.0,5.0,300.0,sul,Apartamento
3543,3944.0,3.0,300.0,norte,Casa
3544,5000.0,4.0,300.0,norte,Casa
3545,5690.0,3.0,300.0,norte,Casa
3546,6990.0,5.0,300.0,norte,Casa
3547,11250.0,4.0,300.0,norte,Casa
3548,9186.0,3.0,300.0,norte,Casa
3549,12000.0,3.0,300.0,norte,Casa
3550,6100.0,3.0,300.0,norte,Casa
3551,6000.0,3.0,300.0,norte,Casa
3552,2430.0,4.0,300.0,norte,Casa
3553,5000.0,4.0,300.0,leste,Casa
3554,6780.0,4.0,300.0,leste,Casa
3555,3880.0,3.0,300.0,leste,Casa
3556,6750.0,4.0,300.0,leste,Casa
3557,11720.0,4.0,300.0,leste,Casa
3558,3375.0,4.0,300.0,leste,Casa
3559,3750.0,2.0,300.0,leste,Casa
3560,3375.0,4.0,300.0,leste,Casa
3561,5000.0,3.0,300.0,leste,Casa
3562,5000.0,3.0,300.0,leste,Casa
3563,3270.0,3.0,300.0,leste,Casa
3564,5800.0,3.0,300.0,leste,Casa
3565,5000.0,3.0,300.0,leste,Casa
3566,4300.0,1.0,300.0,oeste,Casa
3567,12000.0,4.0,300.0,oeste,Casa
3568,3000.0,4.0,300.0,oeste,Apartamento
3569,10000.0,4.0,300.0,oeste,Apartamento
3570,3872.0,3.0,300.0,oeste,Casa
3571,5690.0,3.0,300.0,oeste,Casa
3572,7500.0,3.0,300.0,oeste,Casa
3573,10200.0,3.0,300.0,oeste,Casa
3575,5500.0,3.0,300.0,oeste,Casa
3576,5000.0,3.0,300.0,oeste,Casa
3579,7000.0,3.0,302.0,sul,Apartamento
3580,6000.0,3.0,302.0,sul,Apartamento
3581,7500.0,5.0,303.0,oeste,Casa
3582,8664.0,4.0,304.0,leste,Casa
3583,2880.0,4.0,305.0,sul,Apartamento
3584,5595.0,4.0,308.0,sul,Apartamento
3585,7500.0,4.0,310.0,sul,Apartamento
3586,13000.0,4.0,310.0,sul,Casa
3587,6500.0,4.0,310.0,leste,Apartamento
3588,6000.0,5.0,313.0,leste,Casa
3589,5320.0,3.0,314.0,sul,Apartamento
3590,6000.0,4.0,315.0,sul,Casa
3591,5000.0,4.0,315.0,norte,Casa
3592,5500.0,3.0,315.0,norte,Casa
3593,4950.0,3.0,316.0,leste,Casa
3594,12000.0,4.0,317.0,oeste,Apartamento
3595,5000.0,3.0,318.0,leste,Casa
3596,4950.0,4.0,320.0,sul,Casa
3597,6000.0,4.0,320.0,sul,Casa
3598,4810.0,3.0,320.0,sul,Casa
3600,12000.0,4.0,320.0,sul,Casa
3601,6592.0,3.0,320.0,norte,Casa
3602,8300.0,3.0,320.0,leste,Casa
3603,7312.0,3.0,320.0,oeste,Apartamento
3604,10660.0,3.0,320.0,oeste,Apartamento
3605,9600.0,4.0,320.0,oeste,Casa
3606,7000.0,3.0,320.0,oeste,Casa
3607,8700.0,5.0,322.0,leste,Casa
3608,5625.0,4.0,323.0,oeste,Apartamento
3609,11250.0,5.0,327.0,norte,Casa
3610,5910.0,4.0,330.0,sul,Casa
3611,6750.0,4.0,330.0,norte,Casa
3612,2748.0,3.0,330.0,leste,Casa
3613,3750.0,3.0,330.0,leste,Casa
3615,5625.0,4.0,335.0,leste,Apartamento
3616,12000.0,5.0,335.0,oeste,Apartamento
3617,7000.0,4.0,336.0,sul,Casa
3618,4200.0,4.0,337.0,sul,Casa
3619,3040.0,3.0,340.0,sul,Casa
3620,9000.0,6.0,340.0,sul,Casa
3621,5000.0,4.0,340.0,norte,Casa
3622,4725.0,4.0,340.0,leste,Apartamento
3623,3900.0,4.0,340.0,oeste,Apartamento
3624,5452.0,3.0,343.0,sul,Apartamento
3626,13000.0,4.0,349.0,sul,Casa
3627,5000.0,4.0,350.0,sul,Casa
3628,7000.0,5.0,350.0,sul,Casa
3629,9380.0,4.0,350.0,sul,Casa
3630,7500.0,3.0,350.0,sul,Casa
3631,9520.0,5.0,350.0,sul,Casa
3632,7500.0,3.0,350.0,sul,Casa
3633,7250.0,4.0,350.0,sul,Apartamento
3634,4990.0,4.0,350.0,norte,Casa
3635,6500.0,3.0,350.0,norte,Casa
3636,6000.0,4.0,350.0,norte,Casa
3637,6990.0,4.0,350.0,norte,Casa
3638,6500.0,3.0,350.0,norte,Casa
3639,2800.0,2.0,350.0,leste,Casa
3640,4500.0,5.0,350.0,leste,Casa
3641,1970.0,2.0,350.0,leste,Casa
3642,3750.0,7.0,350.0,oeste,Casa
3643,6300.0,4.0,350.0,oeste,Apartamento
3644,7875.0,5.0,357.0,oeste,Casa
3645,12500.0,4.0,360.0,sul,Apartamento
3646,6400.0,4.0,360.0,sul,Apartamento
3647,6500.0,3.0,360.0,leste,Casa
3648,7800.0,4.0,360.0,oeste,Casa
3649,5088.0,4.0,360.0,oeste,Casa
3650,6000.0,4.0,360.0,oeste,Casa
3651,7875.0,4.0,360.0,oeste,Apartamento
3652,10000.0,4.0,360.0,oeste,Apartamento
3653,10000.0,4.0,360.0,oeste,Apartamento
3654,10304.0,4.0,360.0,oeste,Casa
3655,8250.0,4.0,361.0,sul,Apartamento
3656,5000.0,4.0,364.0,leste,Casa
3657,11250.0,4.0,365.0,sul,Casa
3658,11250.0,8.0,365.0,norte,Casa
3659,9000.0,3.0,365.0,norte,Casa
3660,8160.0,3.0,366.0,sul,Apartamento
3661,12190.0,3.0,366.0,leste,Casa
3662,9690.0,5.0,368.0,leste,Casa
3663,6000.0,3.0,370.0,norte,Casa
3664,5925.0,4.0,370.0,leste,Casa
3665,4710.0,3.0,370.0,leste,Casa
3666,11500.0,5.0,370.0,leste,Casa
3667,7500.0,3.0,370.0,oeste,Casa
3668,10000.0,4.0,380.0,sul,Apartamento
3669,11250.0,4.0,380.0,sul,Casa
3670,8160.0,6.0,380.0,sul,Casa
3671,10000.0,4.0,380.0,sul,Apartamento
3672,4845.0,5.0,380.0,norte,Casa
3673,11000.0,3.0,380.0,oeste,Casa
3674,10000.0,4.0,380.0,oeste,Apartamento
3675,4910.0,4.0,380.0,oeste,Apartamento
3677,7500.0,3.0,384.0,leste,Casa
3678,2500.0,2.0,384.0,leste,Casa
3679,4500.0,5.0,385.0,leste,Casa
3680,11000.0,3.0,390.0,sul,Casa
3681,6000.0,6.0,390.0,leste,Casa
3684,8240.0,4.0,392.0,oeste,Apartamento
3685,10000.0,3.0,400.0,sul,Casa
3686,8160.0,3.0,400.0,sul,Apartamento
3687,8200.0,6.0,400.0,sul,Casa
3688,8300.0,3.0,400.0,sul,Casa
3689,9000.0,4.0,400.0,sul,Apartamento
3690,11720.0,4.0,400.0,norte,Apartamento
3691,6000.0,5.0,400.0,leste,Casa
3692,4300.0,5.0,400.0,leste,Casa
3693,6500.0,3.0,400.0,leste,Casa
3694,3100.0,4.0,400.0,leste,Casa
3695,5000.0,3.0,400.0,leste,Casa
3696,10875.0,2.0,400.0,oeste,Casa
3697,8000.0,1.0,400.0,oeste,Casa
3699,11250.0,5.0,400.0,oeste,Casa
3700,11250.0,8.0,400.0,oeste,Casa
3701,8000.0,3.0,401.0,sul,Apartamento
3702,4640.0,4.0,406.0,norte,Apartamento
3703,3700.0,4.0,411.0,sul,Apartamento
3704,9000.0,6.0,417.0,norte,Casa
3705,10000.0,3.0,420.0,sul,Casa
3706,7250.0,6.0,420.0,norte,Casa
3707,8500.0,4.0,420.0,norte,Casa
3708,12090.0,4.0,420.0,oeste,Casa
3709,6800.0,4.0,420.0,oeste,Casa
3710,9000.0,3.0,430.0,sul,Apartamento
3711,6500.0,3.0,440.0,leste,Casa
3712,12000.0,4.0,444.0,norte,Casa
3713,6000.0,4.0,448.0,leste,Casa
3714,3678.0,3.0,450.0,norte,Casa
3717,8240.0,4.0,450.0,oeste,Apartamento
3718,11000.0,7.0,460.0,sul,Casa
3719,5750.0,4.0,460.0,sul,Casa
3720,8500.0,4.0,479.0,sul,Casa
3721,9690.0,6.0,480.0,sul,Casa
3722,12190.0,6.0,480.0,norte,Casa
3723,8530.0,5.0,480.0,leste,Casa
3724,8000.0,6.0,480.0,oeste,Casa
3725,13000.0,4.0,480.0,oeste,Casa
3726,7200.0,2.0,490.0,leste,Casa
3728,5000.0,4.0,498.0,leste,Casa
3729,12000.0,3.0,500.0,sul,Casa
3730,6750.0,3.0,500.0,sul,Casa
3731,7693.0,4.0,500.0,sul,Casa
3732,4000.0,3.0,500.0,norte,Casa
3733,11250.0,5.0,500.0,norte,Casa
3734,6750.0,5.0,500.0,norte,Casa
3735,4300.0,4.0,500.0,norte,Casa
3736,5900.0,4.0,500.0,leste,Casa
3737,5500.0,2.0,500.0,oeste,Casa
3738,4990.0,3.0,500.0,oeste,Casa
3739,9000.0,4.0,500.0,oeste,Apartamento
3740,8000.0,3.0,500.0,oeste,Casa
3741,7750.0,4.0,505.0,norte,Casa
3742,8437.0,4.0,518.0,sul,Casa
3743,10950.0,4.0,520.0,oeste,Apartamento
3744,6350.0,3.0,524.0,oeste,Apartamento
3745,6150.0,3.0,530.0,sul,Apartamento
3746,6600.0,3.0,530.0,sul,Casa
3748,10000.0,4.0,540.0,oeste,Apartamento
3749,11720.0,4.0,550.0,sul,Casa
3750,5890.0,5.0,550.0,norte,Casa
3751,7650.0,4.0,550.0,leste,Casa
3752,8437.0,4.0,550.0,oeste,Casa
3753,11000.0,3.0,550.0,oeste,Casa
3754,8437.0,4.0,550.0,oeste,Casa
3755,10500.0,2.0,550.0,oeste,Apartamento
3756,8000.0,5.0,560.0,oeste,Casa
3757,9600.0,5.0,560.0,oeste,Casa
3759,11250.0,4.0,590.0,norte,Casa
3760,5780.0,7.0,600.0,sul,Casa
3762,13000.0,5.0,600.0,sul,Casa
3763,11500.0,6.0,600.0,sul,Casa
3764,12000.0,4.0,600.0,norte,Casa
3765,7000.0,3.0,600.0,leste,Apartamento
3766,6750.0,4.0,600.0,leste,Casa
3767,6650.0,4.0,600.0,leste,Casa
3768,10660.0,3.0,600.0,oeste,Casa
3769,12000.0,5.0,600.0,oeste,Casa
3772,5250.0,6.0,640.0,norte,Casa
3774,11000.0,3.0,650.0,sul,Casa
3775,8496.0,3.0,650.0,leste,Casa
3776,7000.0,6.0,651.0,norte,Casa
3779,3740.0,4.0,691.0,oeste,Apartamento
3780,12000.0,4.0,700.0,sul,Casa
3781,8500.0,3.0,700.0,norte,Casa
3782,5250.0,4.0,700.0,norte,Apartamento
3783,12750.0,5.0,700.0,norte,Casa
3784,12190.0,4.0,718.0,oeste,Casa
3785,10000.0,3.0,750.0,leste,Casa
3786,11250.0,5.0,750.0,oeste,Casa
3787,12190.0,4.0,760.0,leste,Casa
3789,9180.0,4.0,800.0,sul,Casa
3790,12000.0,4.0,800.0,oeste,Casa
3791,8500.0,7.0,940.0,norte,Casa
